timestamp	area	operation	method	endpoint	product_id	variant_id	field_name	status_code	outcome	details
2026-05-20 00:00:02	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004222699/images/49879715741931.json	9365004222699		images	200	OK	image_id=49879715741931
2026-05-20 00:00:07	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004288235/images/49879716036843.json	9365004288235		images	200	OK	image_id=49879716036843
2026-05-20 00:00:12	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004321003/images/49879716298987.json	9365004321003		images	200	OK	image_id=49879716298987
2026-05-20 00:00:17	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004484843/images/49879716528363.json	9365004484843		images	200	OK	image_id=49879716528363
2026-05-20 00:00:22	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004583147/images/49879716823275.json	9365004583147		images	200	OK	image_id=49879716823275
2026-05-20 00:00:27	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004714219/images/49879717445867.json	9365004714219		images	200	OK	image_id=49879717445867
2026-05-20 00:00:32	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365004845291/images/49879718068459.json	9365004845291		images	200	OK	image_id=49879718068459
2026-05-20 00:00:37	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005041899/images/49879719018731.json	9365005041899		images	200	OK	image_id=49879719018731
2026-05-20 00:00:42	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005140203/images/49879720329451.json	9365005140203		images	200	OK	image_id=49879720329451
2026-05-20 00:00:47	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005271275/images/49879721279723.json	9365005271275		images	200	OK	image_id=49879721279723
2026-05-20 00:00:52	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005402347/images/49879722393835.json	9365005402347		images	200	OK	image_id=49879722393835
2026-05-20 00:00:57	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005566187/images/49879722787051.json	9365005566187		images	200	OK	image_id=49879722787051
2026-05-20 00:01:02	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005697259/images/49879723114731.json	9365005697259		images	200	OK	image_id=49879723114731
2026-05-20 00:01:06	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005828331/images/49879723442411.json	9365005828331		images	200	OK	image_id=49879723442411
2026-05-20 00:01:11	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365005959403/images/49879723802859.json	9365005959403		images	200	OK	image_id=49879723802859
2026-05-20 00:01:16	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006123243/images/49879724065003.json	9365006123243		images	200	OK	image_id=49879724065003
2026-05-20 00:01:21	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006188779/images/49879724687595.json	9365006188779		images	200	OK	image_id=49879724687595
2026-05-20 00:01:26	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006352619/images/49879725441259.json	9365006352619		images	200	OK	image_id=49879725441259
2026-05-20 00:01:30	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006418155/images/49879726031083.json	9365006418155		images	200	OK	image_id=49879726031083
2026-05-20 00:01:35	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006516459/images/49879726883051.json	9365006516459		images	200	OK	image_id=49879726883051
2026-05-20 00:01:40	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006614763/images/49879728324843.json	9365006614763		images	200	OK	image_id=49879728324843
2026-05-20 00:01:45	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006778603/images/49879729471723.json	9365006778603		images	200	OK	image_id=49879729471723
2026-05-20 00:01:50	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365006876907/images/49879729930475.json	9365006876907		images	200	OK	image_id=49879729930475
2026-05-20 00:01:55	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007007979/images/49879730225387.json	9365007007979		images	200	OK	image_id=49879730225387
2026-05-20 00:02:00	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007139051/images/49879730553067.json	9365007139051		images	200	OK	image_id=49879730553067
2026-05-20 00:02:05	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007237355/images/49879730815211.json	9365007237355		images	200	OK	image_id=49879730815211
2026-05-20 00:02:10	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007368427/images/49879731175659.json	9365007368427		images	200	OK	image_id=49879731175659
2026-05-20 00:02:15	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007433963/images/49879731372267.json	9365007433963		images	200	OK	image_id=49879731372267
2026-05-20 00:02:20	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007532267/images/49879732355307.json	9365007532267		images	200	OK	image_id=49879732355307
2026-05-20 00:02:25	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007663339/images/49879732977899.json	9365007663339		images	200	OK	image_id=49879732977899
2026-05-20 00:02:30	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007859947/images/49879733797099.json	9365007859947		images	200	OK	image_id=49879733797099
2026-05-20 00:02:35	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365007925483/images/49879734583531.json	9365007925483		images	200	OK	image_id=49879734583531
2026-05-20 00:02:40	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008023787/images/49879735337195.json	9365008023787		images	200	OK	image_id=49879735337195
2026-05-20 00:02:44	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008154859/images/49879736123627.json	9365008154859		images	200	OK	image_id=49879736123627
2026-05-20 00:02:49	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008253163/images/49879736942827.json	9365008253163		images	200	OK	image_id=49879736942827
2026-05-20 00:02:54	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008384235/images/49879737237739.json	9365008384235		images	200	OK	image_id=49879737237739
2026-05-20 00:02:59	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008449771/images/49879737499883.json	9365008449771		images	200	OK	image_id=49879737499883
2026-05-20 00:03:04	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008515307/images/49879737860331.json	9365008515307		images	200	OK	image_id=49879737860331
2026-05-20 00:03:08	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008613611/images/49879738122475.json	9365008613611		images	200	OK	image_id=49879738122475
2026-05-20 00:03:14	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008744683/images/49879738548459.json	9365008744683		images	200	OK	image_id=49879738548459
2026-05-20 00:03:19	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365008842987/images/49879739367659.json	9365008842987		images	200	OK	image_id=49879739367659
2026-05-20 00:03:24	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365009170667/images/49879740154091.json	9365009170667		images	200	OK	image_id=49879740154091
2026-05-20 00:03:29	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365009694955/images/49879740809451.json	9365009694955		images	200	OK	image_id=49879740809451
2026-05-20 00:03:34	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365009793259/images/49879742054635.json	9365009793259		images	200	OK	image_id=49879742054635
2026-05-20 00:03:39	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365009891563/images/49879742677227.json	9365009891563		images	200	OK	image_id=49879742677227
2026-05-20 00:03:44	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365009957099/images/49879743004907.json	9365009957099		images	200	OK	image_id=49879743004907
2026-05-20 00:03:50	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010088171/images/49879743529195.json	9365010088171		images	200	OK	image_id=49879743529195
2026-05-20 00:03:55	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010186475/images/49879743758571.json	9365010186475		images	200	OK	image_id=49879743758571
2026-05-20 00:04:00	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010252011/images/49879744020715.json	9365010252011		images	200	OK	image_id=49879744020715
2026-05-20 00:04:05	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010383083/images/49879744381163.json	9365010383083		images	200	OK	image_id=49879744381163
2026-05-20 00:04:11	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010514155/images/49879745102059.json	9365010514155		images	200	OK	image_id=49879745102059
2026-05-20 00:04:16	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010579691/images/49879746281707.json	9365010579691		images	200	OK	image_id=49879746281707
2026-05-20 00:04:21	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010612459/images/49879747199211.json	9365010612459		images	200	OK	image_id=49879747199211
2026-05-20 00:04:26	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010645227/images/49879748411627.json	9365010645227		images	200	OK	image_id=49879748411627
2026-05-20 00:04:31	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010677995/images/49879749001451.json	9365010677995		images	200	OK	image_id=49879749001451
2026-05-20 00:04:36	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010743531/images/49879749722347.json	9365010743531		images	200	OK	image_id=49879749722347
2026-05-20 00:04:41	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010776299/images/49879749951723.json	9365010776299		images	200	OK	image_id=49879749951723
2026-05-20 00:04:46	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010809067/images/49879750148331.json	9365010809067		images	200	OK	image_id=49879750148331
2026-05-20 00:04:51	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010841835/images/49879750476011.json	9365010841835		images	200	OK	image_id=49879750476011
2026-05-20 00:04:56	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010940139/images/49879750705387.json	9365010940139		images	200	OK	image_id=49879750705387
2026-05-20 00:05:01	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365010972907/images/49879750901995.json	9365010972907		images	200	OK	image_id=49879750901995
2026-05-20 00:05:06	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011005675/images/49879751590123.json	9365011005675		images	200	OK	image_id=49879751590123
2026-05-20 00:05:11	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011038443/images/49879752343787.json	9365011038443		images	200	OK	image_id=49879752343787
2026-05-20 00:05:16	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011071211/images/49879753261291.json	9365011071211		images	200	OK	image_id=49879753261291
2026-05-20 00:05:20	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011103979/images/49879753982187.json	9365011103979		images	200	OK	image_id=49879753982187
2026-05-20 00:05:25	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011136747/images/49879755161835.json	9365011136747		images	200	OK	image_id=49879755161835
2026-05-20 00:05:30	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365136834795/images/49879756472555.json	9365136834795		images	200	OK	image_id=49879756472555
2026-05-20 00:05:35	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011169515/images/49879757390059.json	9365011169515		images	200	OK	image_id=49879757390059
2026-05-20 00:05:40	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9367704699115/images/49879757816043.json	9367704699115		images	200	OK	image_id=49879757816043
2026-05-20 00:05:45	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011202283/images/49879758274795.json	9365011202283		images	200	OK	image_id=49879758274795
2026-05-20 00:05:49	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011267819/images/49879758602475.json	9365011267819		images	200	OK	image_id=49879758602475
2026-05-20 00:05:54	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011333355/images/49879758897387.json	9365011333355		images	200	OK	image_id=49879758897387
2026-05-20 00:05:59	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365217280235/images/49879759126763.json	9365217280235		images	200	OK	image_id=49879759126763
2026-05-20 00:06:04	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011366123/images/49879759585515.json	9365011366123		images	200	OK	image_id=49879759585515
2026-05-20 00:06:09	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011431659/images/49879760240875.json	9365011431659		images	200	OK	image_id=49879760240875
2026-05-20 00:06:13	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011562731/images/49879761256683.json	9365011562731		images	200	OK	image_id=49879761256683
2026-05-20 00:06:18	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011464427/images/49879762108651.json	9365011464427		images	200	OK	image_id=49879762108651
2026-05-20 00:06:23	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011529963/images/49879762731243.json	9365011529963		images	200	OK	image_id=49879762731243
2026-05-20 00:06:28	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011759339/images/49879763747051.json	9365011759339		images	200	OK	image_id=49879763747051
2026-05-20 00:06:33	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011792107/images/49879764599019.json	9365011792107		images	200	OK	image_id=49879764599019
2026-05-20 00:06:38	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011595499/images/49879765549291.json	9365011595499		images	200	OK	image_id=49879765549291
2026-05-20 00:06:43	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365282062571/images/49879766040811.json	9365282062571		images	200	OK	image_id=49879766040811
2026-05-20 00:06:48	image-delete	delete_product_image	DELETE	https://oz-nails-wa.myshopify.com/admin/api/2024-10/products/9365011857643/images/49879766270187.json	9365011857643		images	200	OK	image_id=49879766270187
